[10:30:19.9108428] [Info   : LethalMin] Adding PikminItem Compoent to PantiesItem
[10:30:27.4700669] [Debug  :ainavt.lc.lethalconfig] ArcadiaMoonPlugin : ArcadiaMoonPlugin : 1.4.0
[10:30:27.4700669] [Debug  :ainavt.lc.lethalconfig] AriDev.JesterFree : Jester Free : 2.0.0
[10:30:27.4700669] [Debug  :ainavt.lc.lethalconfig] com.rune580.LethalCompanyInputUtils : Lethal Company Input Utils : 0.7.13
[10:30:27.4700669] [Debug  :ainavt.lc.lethalconfig] taffyko.BetterSprayPaint : BetterSprayPaint : 2.1.0
[10:30:27.4700669] [Debug  :ainavt.lc.lethalconfig] aspect.BSPv80Fix : BetterSprayPaint v80 Fix : 1.0.0
[10:30:27.4700669] [Debug  :ainavt.lc.lethalconfig] AudioKnight.StarlancerAIFix : Starlancer AI Fix : 3.13.2
[10:30:27.4700669] [Debug  :ainavt.lc.lethalconfig] bgn.pizzatowerescapemusic : PizzaTowerEscapeMusic : 2.4.0
[10:30:27.4700669] [Debug  :ainavt.lc.lethalconfig] butterystancakes.lethalcompany.spawncyclefixes : Spawn Cycle Fixes : 1.2.2
[10:30:27.4700669] [Debug  :ainavt.lc.lethalconfig] butterystancakes.lethalcompany.barberfixes : Barber Fixes : 1.3.1
[10:30:27.4700669] [Debug  :ainavt.lc.lethalconfig] DiggC.CruiserImproved : CruiserImproved : 1.6.3
[10:30:27.4710645] [Debug  :ainavt.lc.lethalconfig] imabatby.lethallevelloader : LethalLevelLoader : 1.7.12
[10:30:27.4710645] [Debug  :ainavt.lc.lethalconfig] JacobG5.JLL : JLL : 1.10.1
[10:30:27.4710645] [Debug  :ainavt.lc.lethalconfig] scandal.scandalstweaks : ScandalsTweaks : 1.4.4
[10:30:27.4710645] [Debug  :ainavt.lc.lethalconfig] butterystancakes.lethalcompany.butterybalance : ButteRyBalance : 0.7.0
[10:30:27.4742085] [Debug  :ainavt.lc.lethalconfig] Zaggy1024.PathfindingLib : PathfindingLib : 2.4.1
[10:30:27.4742085] [Debug  :ainavt.lc.lethalconfig] com.github.teamxiaolan.dawnlib : DawnLib : 0.9.25
[10:30:27.4742085] [Debug  :ainavt.lc.lethalconfig] com.github.teamxiaolan.dawnlib.dusk : DawnLib.DuskMod : 0.9.25
[10:30:27.4742085] [Debug  :ainavt.lc.lethalconfig] evaisa.lethallib : LethalLib : 1.2.0
[10:30:27.4742085] [Debug  :ainavt.lc.lethalconfig] me.swipez.melonloader.morecompany : MoreCompany : 1.14.0
[10:30:27.4742085] [Debug  :ainavt.lc.lethalconfig] FlipMods.TooManyEmotes : TooManyEmotes : 2.3.17
[10:30:27.4752109] [Debug  :ainavt.lc.lethalconfig] meow.ModelReplacementAPI : ModelReplacementAPI : 2.4.20
[10:30:27.4752109] [Debug  :ainavt.lc.lethalconfig] Zaggy1024.OpenBodyCams : OpenBodyCams : 3.0.12
[10:30:27.4762094] [Debug  :ainavt.lc.lethalconfig] CodeRebirth : CodeRebirth : 1.6.9
[10:30:27.4807141] [Debug  :ainavt.lc.lethalconfig] ShaosilGaming.GeneralImprovements : GeneralImprovements : 1.5.5
[10:30:27.4897754] [Debug  :ainavt.lc.lethalconfig] uk.1a3.lethalfixes : LethalFixes : 1.3.3
[10:30:27.4897754] [Debug  :ainavt.lc.lethalconfig] butterystancakes.lethalcompany.butteryfixes : Buttery Fixes : 1.17.16
[10:30:27.4917788] [Debug  :ainavt.lc.lethalconfig] me.loaforc.soundapi : loaforcsSoundAPI : 2.0.12
[10:30:27.4917788] [Debug  :ainavt.lc.lethalconfig] butterystancakes.lethalcompany.enemysoundfixes : Enemy Sound Fixes : 1.9.14
[10:30:27.4930137] [Debug  :ainavt.lc.lethalconfig] butterystancakes.lethalcompany.jetpackfixes : Jetpack Fixes : 1.6.3
[10:30:27.4930137] [Debug  :ainavt.lc.lethalconfig] Zaggy1024.SmartEnemyPathfinding : SmartEnemyPathfinding : 0.0.4
[10:30:27.4930137] [Debug  :ainavt.lc.lethalconfig] butterystancakes.lethalcompany.maskfixes : Mask Fixes : 1.6.2
[10:30:27.4930137] [Debug  :ainavt.lc.lethalconfig] Ccode.SirenHead : SirenHead : 2.0.3
[10:30:27.4930137] [Debug  :ainavt.lc.lethalconfig] CelestialTint : Celestial Tint : 1.5.2
[10:30:27.4930137] [Debug  :ainavt.lc.lethalconfig] com.sigurd.csync : CSync : 5.0.1
[10:30:27.4930137] [Debug  :ainavt.lc.lethalconfig] coderCleric.Poltergeist : Poltergeist : 1.2.12
[10:30:27.4940129] [Debug  :ainavt.lc.lethalconfig] Xilophor.StaticNetcodeLib : StaticNetcodeLib : 1.1.1
[10:30:27.4940129] [Debug  :ainavt.lc.lethalconfig] com.elitemastereric.coroner : Coroner : 2.3.0
[10:30:27.4940129] [Debug  :ainavt.lc.lethalconfig] com.fumiko.CullFactory : CullFactory : 2.0.7
[10:30:27.4950131] [Debug  :ainavt.lc.lethalconfig] com.github.biodiversitylc.Biodiversity : Biodiversity : 0.2.9
[10:30:27.4950131] [Debug  :ainavt.lc.lethalconfig] darmuh.OpenLib : OpenLib : 0.4.3
[10:30:27.4970130] [Debug  :ainavt.lc.lethalconfig] com.github.darmuh.suitsTerminal : suitsTerminal : 1.8.1
[10:30:27.5000124] [Debug  :ainavt.lc.lethalconfig] com.github.lethalcompanymodding.LCUltrawide : LCUltrawide_Community : 1.3.1
[10:30:27.5000124] [Debug  :ainavt.lc.lethalconfig] com.github.lethalcompanymodding.vertexlibrary : VertexLibrary : 1.1.0
[10:30:27.5000124] [Debug  :ainavt.lc.lethalconfig] com.github.teamxiaolan.dawnlib.compatibility : DawnLib.Compatibility : 0.9.25
[10:30:27.5000124] [Debug  :ainavt.lc.lethalconfig] com.github.zehsteam.SellMyScrap : SellMyScrap v73+ : 1.15.3
[10:30:27.5000124] [Debug  :ainavt.lc.lethalconfig] com.github.zehsteam.SellMyScrap.v40-v72 : SellMyScrap v40-v72 : 1.15.3
[10:30:27.5000124] [Debug  :ainavt.lc.lethalconfig] mrgrm7.LethalCasino : LethalCasino : 1.1.3
[10:30:27.5000124] [Debug  :ainavt.lc.lethalconfig] com.jori.lethalcasinov81patch : Lethal Casino v81 Patch : 1.0.0
[10:30:27.5000124] [Debug  :ainavt.lc.lethalconfig] WhiteSpike.InteractiveTerminalAPI : Interactive Terminal API : 1.3.3
[10:30:27.5000124] [Debug  :ainavt.lc.lethalconfig] FlipMods.HotbarPlus : HotbarPlus : 1.8.5
[10:30:27.5000124] [Debug  :ainavt.lc.lethalconfig] SoftDiamond.BrutalCompanyMinusExtraReborn : BrutalCompanyMinusExtraReborn : 1.71.0
[10:30:27.5000124] [Debug  :ainavt.lc.lethalconfig] com.malco.lethalcompany.moreshipupgrades : More Ship Upgrades : 3.14.1
[10:30:27.5118459] [Debug  :ainavt.lc.lethalconfig] com.Toliann.AmbientToggle : AmbientToggle : 0.0.1
[10:30:27.5118459] [Debug  :ainavt.lc.lethalconfig] com.willis.lc.lethalsettings : LethalSettings : 1.4.1
[10:30:27.5118459] [Debug  :ainavt.lc.lethalconfig] com.zealsprince.locker : Locker : 1.6.3
[10:30:27.5118459] [Debug  :ainavt.lc.lethalconfig] darmuh.TerminalStuff : darmuhsTerminalStuff : 3.10.1
[10:30:27.5159358] [Debug  :ainavt.lc.lethalconfig] x753.More_Suits : More Suits : 1.5.4
[10:30:27.5159358] [Debug  :ainavt.lc.lethalconfig] dev.45x.45xanimemodels : 45x Anime Models : 1.5.1
[10:30:27.5159358] [Debug  :ainavt.lc.lethalconfig] dev.idjut.SnailFork : ImmortalSnailFork : 0.1.0
[10:30:27.5159358] [Debug  :ainavt.lc.lethalconfig] dev.kittenji.NavMeshInCompany : NavMeshInCompany : 1.0.3
[10:30:27.5159358] [Debug  :ainavt.lc.lethalconfig] dev.ladyalice.dungenplus : Dungeon Generation Plus : 1.5.0
[10:30:27.5159358] [Debug  :ainavt.lc.lethalconfig] FlipMods.BetterStamina : BetterStamina : 1.5.7
[10:30:27.5159358] [Debug  :ainavt.lc.lethalconfig] Dreamweave.CompanyBuildingEnhancements : CompanyBuildingEnhancements : 2.6.0
[10:30:27.5159358] [Debug  :ainavt.lc.lethalconfig] Entity378.LethalDoorsFixed : Lethal Doors Fixed : 1.2.0
[10:30:27.5159358] [Debug  :ainavt.lc.lethalconfig] Entity378.sellbodies : Sell Bodies : 1.14.0
[10:30:27.5159358] [Debug  :ainavt.lc.lethalconfig] fandovec03.SpiderPositionFix : SpiderPositionFix : 1.6.5
[10:30:27.5159358] [Debug  :ainavt.lc.lethalconfig] FlipMods.FasterItemDropship : FasterItemDropship : 1.3.1
[10:30:27.5159358] [Debug  :ainavt.lc.lethalconfig] FlipMods.ReservedItemSlotCore : ReservedItemSlotCore : 2.0.41
[10:30:27.5159358] [Debug  :ainavt.lc.lethalconfig] FlipMods.ReservedFlashlightSlot : ReservedFlashlightSlot : 2.0.10
[10:30:27.5159358] [Debug  :ainavt.lc.lethalconfig] FlipMods.ReservedSprayPaintSlot : ReservedSprayPaintSlot : 1.1.3
[10:30:27.5159358] [Debug  :ainavt.lc.lethalconfig] FlipMods.ReservedUtilitySlot : ReservedUtilitySlot : 1.0.7
[10:30:27.5159358] [Debug  :ainavt.lc.lethalconfig] FlipMods.ReservedWalkieSlot : ReservedWalkieSlot : 2.0.7
[10:30:27.5159358] [Debug  :ainavt.lc.lethalconfig] FlipMods.ReservedWeaponSlot : ReservedWeaponSlot : 1.1.5
[10:30:27.5159358] [Debug  :ainavt.lc.lethalconfig] GenericGMD.ManuLib : ManuLib : 1.0.0
[10:30:27.5159358] [Debug  :ainavt.lc.lethalconfig] GGMD.GenericInteriors : Generic interior modifications : 1.0.0
[10:30:27.5159358] [Debug  :ainavt.lc.lethalconfig] GoldenKitten.FairAI : Fair AI : 1.6.0
[10:30:27.5159358] [Debug  :ainavt.lc.lethalconfig] MrHat.Lib : HatLib : 0.0.4
[10:30:27.5159358] [Debug  :ainavt.lc.lethalconfig] HQ_Team.LethalThingsReloaded.Internals : LethalThingsReloaded : 0.11.7
[10:30:27.5159358] [Debug  :ainavt.lc.lethalconfig] ImmersiveScrap : ImmersiveScrap : 1.4.2
[10:30:27.5159358] [Debug  :ainavt.lc.lethalconfig] io.daxcess.nojumpdelay : NoJumpDelay : 1.1.0
[10:30:27.5159358] [Debug  :ainavt.lc.lethalconfig] JacobG5.JLLItemModule : JLLItemModule : 1.3.7
[10:30:27.5159358] [Debug  :ainavt.lc.lethalconfig] JacobG5.WesleyMoonScripts : WesleyMoonScripts : 1.1.7
[10:30:27.5159358] [Debug  :ainavt.lc.lethalconfig] Jordo.NeedyCats : Needy Cats : 1.2.5
[10:30:27.5159358] [Debug  :ainavt.lc.lethalconfig] JPOGRaptor : JPOGRaptor : 1.0.6
[10:30:27.5159358] [Debug  :ainavt.lc.lethalconfig] JPOGTrex : JPOGTrex : 1.1.6
[10:30:27.5159358] [Debug  :ainavt.lc.lethalconfig] KawaiiBone.Remnants : Remnants : 1.4.4
[10:30:27.5159358] [Debug  :ainavt.lc.lethalconfig] Kittenji.FootballEntity : FootballEntity : 1.1.14
[10:30:27.5159358] [Debug  :ainavt.lc.lethalconfig] Kittenji.HerobrineMod : HerobrineMod : 1.3.9
[10:30:27.5159358] [Debug  :ainavt.lc.lethalconfig] LCSoundTool : LC Sound Tool : 1.5.1
[10:30:27.5159358] [Debug  :ainavt.lc.lethalconfig] LethalCompanyHarpGhost : LethalCompanyHarpGhost : 1.3.24
[10:30:27.5169368] [Debug  :ainavt.lc.lethalconfig] LethalGravityControl : Project1 : 1.0.0
[10:30:27.5169368] [Debug  :ainavt.lc.lethalconfig] LethalHUD : LethalHUD : 1.5.2
[10:30:27.5169368] [Debug  :ainavt.lc.lethalconfig] pacoito.itolib : itolib : 0.9.3
[10:30:27.5169368] [Debug  :ainavt.lc.lethalconfig] LethalMatt.Bozoros : BozorosPlugin : 2.9.3
[10:30:27.5169368] [Debug  :ainavt.lc.lethalconfig] LethalNetworkAPI : LethalNetworkAPI : 3.4.2
[10:30:27.5169368] [Debug  :ainavt.lc.lethalconfig] LethalPerformance : LethalPerformance : 1.2.6
[10:30:27.5179369] [Debug  :ainavt.lc.lethalconfig] LethalSponge : LethalSponge : 1.4.3
[10:30:27.5179369] [Debug  :ainavt.lc.lethalconfig] mattymatty.AdditionalNetworking : AdditionalNetworking : 2.4.1
[10:30:27.5189372] [Debug  :ainavt.lc.lethalconfig] mattymatty.LobbyControl : LobbyControl : 2.5.12
[10:30:27.5189372] [Debug  :ainavt.lc.lethalconfig] mattymatty.MattyFixes : Matty's Fixes : 1.1.41
[10:30:27.5189372] [Debug  :ainavt.lc.lethalconfig] MaxWasUnavailable.LethalModDataLib : MaxWasUnavailable.LethalModDataLib : 1.2.2
[10:30:27.5189372] [Debug  :ainavt.lc.lethalconfig] me.loaforc.soundapi.lethalcompany : loaforcsSoundAPI.LethalCompany : 1.0.2
[10:30:27.5189372] [Debug  :ainavt.lc.lethalconfig] MelanieMelicious.furniturePack0 : Melanie Melicious - Furniture Pack 1 : 2.0.5
[10:30:27.5229818] [Debug  :ainavt.lc.lethalconfig] MelanieMelicious.interior0 : Melanie Melicious - Interiors : 1.2.1
[10:30:27.5239811] [Debug  :ainavt.lc.lethalconfig] MoreBattery : MoreBattery : 1.2.6
[10:30:27.5239811] [Debug  :ainavt.lc.lethalconfig] MrHat.BasedDecorPlacement : BasedDecorPlacement : 0.0.8
[10:30:27.5249837] [Debug  :ainavt.lc.lethalconfig] MrHat.BasedItemSaving : BasedItemSaving : 0.0.1
[10:30:27.5249837] [Debug  :ainavt.lc.lethalconfig] MrHat.MisideItems.Internals : MisideItems : 0.3.9
[10:30:27.5249837] [Debug  :ainavt.lc.lethalconfig] mrov.LightsOut : LightsOut : 0.2.1
[10:30:27.5249837] [Debug  :ainavt.lc.lethalconfig] MW.MagicWesleyInteriors : Wesley's interior shenanigans : 1.0.0
[10:30:27.5249837] [Warning:ainavt.lc.lethalconfig] Invalid instance for "Wesley's interior shenanigans" plugin. Skipping.
[10:30:27.5249837] [Debug  :ainavt.lc.lethalconfig] Nikki.Slaughterhouse : Slaughterhouse Scripts : 1.2.0
[10:30:27.5249837] [Debug  :ainavt.lc.lethalconfig] nomnomab.rollinggiant : Rolling Giant : 2.6.3
[10:30:27.5259812] [Debug  :ainavt.lc.lethalconfig] NoteBoxz.LethalMin : LethalMin : 1.1.0
[10:30:27.5259812] [Debug  :ainavt.lc.lethalconfig] NoteBoxz.EnemyHealthBars : EnemyHealthBars : 1.4.0
[10:30:27.5259812] [Debug  :ainavt.lc.lethalconfig] Plastered_Crab.BlackMesaInterior : Black Mesa Interior : 3.4.1
[10:30:27.5259812] [Debug  :ainavt.lc.lethalconfig] ProjectSCP.PSCPLibrary : PSCPLibrary : 0.1.1
[10:30:27.5259812] [Debug  :ainavt.lc.lethalconfig] ProjectSCP.PSCPLibrary.IT : PSCPLibrary.IT : 1.0.0
[10:30:27.5259812] [Debug  :ainavt.lc.lethalconfig] PureFPSZac.NestFix : NestFix : 1.2.0
[10:30:27.5259812] [Debug  :ainavt.lc.lethalconfig] qwbarch.Mirage.Core : Mirage.Core : 1.0.4
[10:30:27.5259812] [Debug  :ainavt.lc.lethalconfig] qwbarch.Mirage : Mirage : 1.29.1
[10:30:27.5259812] [Debug  :ainavt.lc.lethalconfig] rectorado.JKConfig : JKConfig : 1.0.0
[10:30:27.5259812] [Debug  :ainavt.lc.lethalconfig] rectorado.KenjiLib : KenjiLib : 0.7.0
[10:30:27.5269809] [Debug  :ainavt.lc.lethalconfig] Rozebud.FovAdjust : FOV Adjust : 1.1.1
[10:30:27.5269809] [Debug  :ainavt.lc.lethalconfig] Rumi.FixCameraResolutions : FixCameraResolutions : 1.5.3
[10:30:27.5269809] [Debug  :ainavt.lc.lethalconfig] TestAccount666.TestAccountCore : TestAccountCore : 1.18.0
[10:30:27.5269809] [Debug  :ainavt.lc.lethalconfig] TestAccount666.ShipWindows : ShipWindows : 2.11.1
[10:30:27.5289812] [Debug  :ainavt.lc.lethalconfig] ScienceBird.ScienceBirdTweaks : ScienceBirdTweaks : 4.7.5
[10:30:27.5289812] [Debug  :ainavt.lc.lethalconfig] voxx.TerraMesh : voxx.TerraMesh : 1.1.7
[10:30:27.5289812] [Debug  :ainavt.lc.lethalconfig] ScienceBird.UniversalRadar : UniversalRadar : 1.2.4
[10:30:27.5289812] [Debug  :ainavt.lc.lethalconfig] scin.monsterplushies : Monster Plushies : 1.2.9
[10:30:27.5299813] [Debug  :ainavt.lc.lethalconfig] Scopophobia : Scopophobia : 1.3.4
[10:30:27.5299813] [Debug  :ainavt.lc.lethalconfig] snickerbarYaboiDucki.menstalker_yaboiduckisnickerbar : menstalker_yaboiduckisnickerbar : 1.2.2
[10:30:27.5299813] [Debug  :ainavt.lc.lethalconfig] Sniper1_1.WaterAssetRestorer : WaterAssetRestorer : 1.0.0
[10:30:27.5299813] [Debug  :ainavt.lc.lethalconfig] Snowlance.SnowyLib : SnowyLib : 1.13.1
[10:30:27.5299813] [Debug  :ainavt.lc.lethalconfig] sparble.slendermanmod : SlendermanMod : 1.2.1
[10:30:27.5299813] [Debug  :ainavt.lc.lethalconfig] SpectateEnemy : SpectateEnemy : 2.9.1
[10:30:27.5299813] [Debug  :ainavt.lc.lethalconfig] Swaggies.BetterPaycheck : BetterPaycheck : 0.9.2
[10:30:27.5299813] [Debug  :ainavt.lc.lethalconfig] tendas.lethalcompany.s142abinteriorweightnormalization : S1.42AB Interior Weight Normalization : 1.0.0
[10:30:27.5299813] [Debug  :ainavt.lc.lethalconfig] tendas.lethalcompany.s142adcoderebirthmicrowavespawntuning : S1.42AD CodeRebirth Microwave Spawn Tuning : 1.0.0
[10:30:27.5299813] [Debug  :ainavt.lc.lethalconfig] tendas.lethalcompany.s142zcoderebirthaerialdefensespawntuning : S1.42Z CodeRebirth Aerial Defense Spawn Tuning : 1.0.0
[10:30:27.5299813] [Debug  :ainavt.lc.lethalconfig] tendas.lethalcompany.s142zjetpackacceleration : S1.42Z Jetpack Acceleration : 1.0.0
[10:30:27.5299813] [Debug  :ainavt.lc.lethalconfig] tendas.s139.compatibilityfixes : S1.39 Compatibility Fixes : 1.3.14
[10:30:27.5299813] [Debug  :ainavt.lc.lethalconfig] TooManySuits : TooManySuits : 2.0.4
[10:30:27.5299813] [Debug  :ainavt.lc.lethalconfig] uk.1a3.bettervehiclecontrols : BetterVehicleControls : 1.1.8
[10:30:27.5299813] [Debug  :ainavt.lc.lethalconfig] uk.1a3.lobbyimprovements : LobbyImprovements : 1.1.4
[10:30:27.5299813] [Debug  :ainavt.lc.lethalconfig] VectorV.TheCabinet : TheCabinet : 1.12.1
[10:30:27.5299813] [Debug  :ainavt.lc.lethalconfig] VirusTLNR.MaskedInvisFix : MaskedInvisFix : 0.0.3
[10:30:27.5299813] [Debug  :ainavt.lc.lethalconfig] wexop.random_enemies_size : RandomEnemiesSize : 1.1.20
[10:30:27.5299813] [Debug  :ainavt.lc.lethalconfig] XuuXiaolan.ReXuvination : ReXuvination : 1.1.0
[10:30:27.5299813] [Debug  :ainavt.lc.lethalconfig] XuuXiaolan.SoftMaskKiller : SoftMaskKiller : 0.0.1
[10:30:27.5299813] [Debug  :ainavt.lc.lethalconfig] Zaggy1024.PathfindingLagFix : PathfindingLagFix : 2.4.2
[10:30:27.5299813] [Debug  :ainavt.lc.lethalconfig] ZetaArcade.LCAlwaysHearActiveWalkieFork : LC Always Hear Active Walkies Fork : 1.6.0
[10:30:27.5299813] [Debug  :ainavt.lc.lethalconfig] zigzag.premiumscraps : PremiumScraps : 2.5.0
[10:30:27.5299813] [Debug  :ainavt.lc.lethalconfig] zigzag.chillaxscraps : ChillaxScraps : 1.6.6
[10:30:31.4072903] [Debug  :ainavt.lc.lethalconfig] Generated 91 mod entries.
[10:30:31.4082912] [Debug  :ainavt.lc.lethalconfig] Generated 4610 configs, of which 4405 were missing and registered.
[10:30:31.4358226] [Info   :TestAccountCore] TestAccountCore is running on version v81!
[10:30:32.8759504] [Info   : Unity Log] host button pressed
[10:30:32.8799508] [Info   : Unity Log] Returning week num: 142
[10:30:34.1296898] [Info   :LethalPerformance] Saved 1 save(s)
[10:30:34.4500159] [Info   : Unity Log] Displaying menu message
[10:30:34.5021378] [Debug  :LethalNetworkAPI] Created UnnamedMessageHandler instance.
[10:30:34.5031415] [Info   :AdditionalNetworking] Registering Named Messages!
[10:30:34.5061442] [Info   :LobbyControl] Registering Named Messages!
[10:30:34.5091445] [Info   : Unity Log] Connection approval callback! Game version of client request: 
[10:30:34.5101450] [Info   : Unity Log] Joining client id: 0; Local/host client id: 0
[10:30:34.5101450] [Info   : Unity Log] Stopped connection approval callback, as the client in question was the host!
[10:30:34.5131744] [Warning: Unity Log] [Netcode] You cannot decline the host connection. The connection was automatically approved.
[10:30:34.5438645] [Info   : Unity Log] started host!
[10:30:34.5438645] [Info   : Unity Log] are we in a server?: True
[10:30:34.5540857] [Info   : Unity Log] Lobby has been created
[10:30:37.4060625] [Error  : Unity Log] FileNotFoundException: Could not load file or assembly 'nunit.framework, Version=3.5.0.0, Culture=neutral, PublicKeyToken=2638cd05610744eb' or one of its dependencies.
Stack trace:
System.MonoCustomAttrs.IsDefined (System.Reflection.ICustomAttributeProvider obj, System.Type attributeType, System.Boolean inherit) (at <1071a2cb0cb3433aae80a793c277a048>:IL_0027)
System.RuntimeType.IsDefined (System.Type attributeType, System.Boolean inherit) (at <1071a2cb0cb3433aae80a793c277a048>:IL_0038)
SoftMasking.MaterialReplacer.IsMaterialReplacerType (System.Type t) (at <f6d400b2730f4700aa0acc85707a1316>:IL_000B)
System.Linq.Enumerable+WhereSelectEnumerableIterator`2[TSource,TResult].MoveNext () (at <ea489521390f48908a7ce45cb17a6848>:IL_0037)
System.Linq.Enumerable+WhereEnumerableIterator`1[TSource].ToList () (at <ea489521390f48908a7ce45cb17a6848>:IL_0030)
System.Linq.Enumerable.ToList[TSource] (System.Collections.Generic.IEnumerable`1[T] source) (at <ea489521390f48908a7ce45cb17a6848>:IL_001F)
SoftMasking.MaterialReplacer.get_globalReplacers () (at <f6d400b2730f4700aa0acc85707a1316>:IL_000C)
SoftMasking.SoftMask..ctor () (at <f6d400b2730f4700aa0acc85707a1316>:IL_0032)

[10:30:37.4396183] [Warning: Unity Log] The referenced script on this Behaviour (Game Object 'ControlDesk') is missing!
[10:30:37.4476645] [Warning: Unity Log] The referenced script on this Behaviour (Game Object 'Audio') is missing!
[10:30:37.4476645] [Warning: Unity Log] The referenced script on this Behaviour (Game Object 'Trigger') is missing!
[10:30:37.4531725] [Warning: Unity Log] The referenced script on this Behaviour (Game Object 'LampSqueakAudio') is missing!
[10:30:37.4531725] [Warning: Unity Log] The referenced script on this Behaviour (Game Object 'AmbienceSource') is missing!
[10:30:37.4551717] [Warning: Unity Log] The referenced script on this Behaviour (Game Object 'HangarShip') is missing!
